,Unknown_mort_perc,18–24_mort_perc,25–34_mort_perc,35-44_mort_perc,45-54_mort_perc,55–64_mort_perc,65–74_mort_perc,75+_mort_perc,Unknown_mort_ever,18–24_mort_ever,25–34_mort_ever,35-44_mort_ever,45-54_mort_ever,55–64_mort_ever,65–74_mort_ever,75+_mort_ever,all_mort_ever,Unknown_perc_joint,18–24_perc_joint,25–34_perc_joint,35-44_perc_joint,45-54_perc_joint,55–64_perc_joint,65–74_perc_joint,75+_perc_joint,Unknown_mort_per_capita,18–24_mort_per_capita,25–34_mort_per_capita,35-44_mort_per_capita,45-54_mort_per_capita,55–64_mort_per_capita,65–74_mort_per_capita,75+_mort_per_capita,all_mort_per_capita,all_perc_joint
201906,0.2006872852233677,0.02490903840600635,0.2074623721948855,0.3931902737881984,0.4463659114683333,0.40918425962169,0.3208421386830173,0.15944623966228372,0.2697594501718213,0.02610453364135143,0.2348289714432176,0.5190713672450527,0.6550389957760093,0.6862955413106138,0.637543696031061,0.4014425406241179,0.4864424169788207,0.6763698630136986,0.5738465105495015,0.600315588609453,0.6399086124047203,0.6567902699495699,0.6698926000236044,0.6818294266806852,0.6511652486392221,38640.7470790378,2648.7871614207334,28219.52694153384,61669.613018453936,64950.48720488341,49547.8258386413,34362.22873404702,15109.836884213364,41161.03962594586,0.6523173273486483
201907,0.20254652301665035,0.0253496200159628,0.2079860354585852,0.3932872054718404,0.4461398670682699,0.4087751482597582,0.31994801133458467,0.15912186590882338,0.2713026444662096,0.02657574811164706,0.235096804268407,0.51836956090333,0.6548781812353803,0.6868403266542333,0.6387942324249611,0.40348008138967834,0.48695021920520437,0.6750483558994197,0.569929272187999,0.6003897923137829,0.6401636200945928,0.6563130893285514,0.6690887618100447,0.6818331786782142,0.6499075297225891,35215.932810969636,2708.703126626644,28513.532099190805,61930.86553507878,65160.70134335752,49402.316193472,34491.55669436537,15159.574751542872,41282.56737068661,0.6519397213404333
201908,0.20121143289797463,0.025534087020075754,0.20824018209116205,0.39331454376242647,0.4460482776175123,0.4086494480697689,0.31979608560718503,0.15949781659388645,0.27219382926367597,0.026752205664831753,0.23536649897333195,0.5178597867930116,0.65488980570168,0.6873970848325913,0.6399936811550322,0.40532835068861267,0.48745208882982766,0.6679209783631233,0.5658791458427987,0.6007197743410174,0.6403358407109391,0.6560144565708443,0.6685321642881572,0.6818495230058351,0.6502395619438741,33994.44936589059,2707.9338503570248,28570.371476604374,62176.35384586912,65478.506326361785,49669.42213514668,34491.91235235459,15300.44489418878,41445.02142992202,0.6517895626211334
201909,0.1879835390946502,0.02563224687300283,0.20861051393339552,0.39367588306170337,0.44636202448320894,0.40835762777776363,0.3194885451315578,0.15946205169229222,0.25333333333333335,0.026870492102620287,0.2357218188455766,0.5176295262857505,0.6553027487869876,0.6880212079697638,0.641121286649176,0.40717208565959817,0.4873498157175023,0.6646234676007006,0.5643365983971504,0.6000656247721362,0.6402150494331796,0.6557389722060345,0.6679011346731979,0.6815967440235153,0.6503821605862422,33540.57465020576,2677.430298776591,28379.3833813329,61979.803763185155,64979.51589391317,49475.004275144434,34421.72814019695,15291.646459400483,41188.57466417723,0.6514193941312977
201910,0.22851231897686666,0.025607158313614622,0.2087251293337887,0.3938271539892202,0.4462573988437773,0.40812222950020566,0.31905471563686755,0.15973750917216997,0.30675192777882265,0.02682681444927186,0.2354165876117836,0.5168678444038167,0.6547170862550641,0.6881223310534628,0.6421750299037198,0.4089495363884998,0.487109882950598,0.665843621399177,0.565188762071993,0.6002569447811121,0.6399301653555948,0.6552300210461232,0.6675375734049965,0.6815774647887324,0.6498929895077518,43000.56441602408,2718.3603325108616,28553.846208527808,62168.63786163257,65354.61722872675,49503.16903793522,34419.14824728252,15191.348058835301,41281.43926584097,0.6511396562814872
201911,0.20702435580656547,0.02572471692716658,0.20833249243188698,0.3926604396700637,0.44559769608961064,0.4078307399166284,0.3187320185199063,0.15981695304122298,0.2788563360395341,0.026891218152553683,0.23519172552976791,0.5154231049926231,0.6541296957289617,0.6882977832693542,0.6431529456230267,0.41064615077682737,0.4868715195283598,0.680306905370844,0.5642031829082189,0.6004746739643753,0.6396943298589987,0.6549388814168561,0.667044083064787,0.6813428334849677,0.6502301630646797,40644.81997882104,2838.1723785969457,28881.904843592332,62186.835906038505,65322.14010946757,49672.465891474836,34597.154799568605,15311.701958486081,41396.77037187457,0.6509319085133562
201912,0.22861647615293654,0.025649194585107928,0.20707946393397786,0.39135557047435693,0.4445937244115145,0.40762125882066674,0.3188439186317043,0.1598032681010321,0.30902640914465906,0.02680617503381513,0.2338902926482876,0.5134360640835082,0.6527968794303688,0.6884023440668343,0.6444760999289374,0.4125905103354627,0.4863842970237718,0.6724137931034483,0.5646110263674003,0.6000024234199302,0.639771452982325,0.6542631500521532,0.6665733935256004,0.6811451135241856,0.6507253886010362,43483.37839968467,2873.8187397297024,28838.30939470508,62114.108185981146,65498.70611632708,50111.60925713764,34567.9306669176,15280.971719789522,41468.928558716725,0.6506317275178488
202001,0.21680420105026257,0.02564303770507424,0.2068684365012067,0.3907433548424132,0.4433992046627245,0.40704003809533457,0.31852311350624846,0.1601144174177882,0.29088522130532635,0.02691538077809104,0.2337295474729432,0.5125701567388303,0.6519033179730838,0.6886162325639122,0.6455175176727536,0.4149730419393341,0.4865789163387675,0.6695501730103807,0.5643715846994536,0.5997526043245734,0.639210160799188,0.6536574567124173,0.6661709158115483,0.6815231062603968,0.650926663753438,42707.10615153788,2854.969318035323,29038.365308098724,62899.8993343753,66106.96275073153,50270.746037857236,34804.52881918867,15645.303321397703,41818.74716725696,0.6503206449869894
202002,0.2050163576881134,0.025922654047636464,0.20649865478497872,0.3905600091736425,0.44297721954248054,0.4069344036732119,0.3181293674737629,0.16108535048634046,0.2777171937477281,0.02724495135633943,0.23332522610394138,0.5121003471389702,0.6516786857060987,0.6889780838787658,0.6464957066604781,0.41766803660113494,0.48701065370460844,0.6808510638297872,0.5641415237681788,0.5991913157511293,0.6385850888490001,0.6532262411729826,0.6656143169378491,0.6812125756086688,0.650279929442442,38461.18429661941,2926.7350847676976,29211.87697989825,63328.416392152365,66095.74355933373,50235.5625163123,34790.0482162657,15588.676507408352,41913.3268557971,0.6498322243075698
202003,0.22314552087555736,0.025755834910336128,0.20558878738580905,0.3902206798594184,0.4427430217019954,0.4071927048465299,0.3187749435498678,0.1642988983822338,0.3034049452776652,0.027085022979183564,0.23233888124139657,0.5112499122015177,0.6514025668341228,0.689727750390522,0.6478767985930147,0.4231456657730116,0.48765104714800334,0.6793823796548593,0.5633063634375683,0.5978111342415057,0.6381981573579019,0.6522237423195084,0.6653256442512486,0.6810052140172184,0.6503660024400163,43199.942034860156,2835.7385723618995,29008.921701914653,62964.39904735395,66086.98297898342,50352.11928925,34716.62509381513,16021.864744890716,41912.014541888326,0.6492791000871535
202004,0.21253689876714707,0.02590529406086211,0.20540771909097053,0.38959305511193515,0.44190551607948597,0.40654243508764815,0.31836838332899425,0.16502694769763387,0.2799097065462754,0.027307882318870207,0.23227610305804963,0.5105624933456941,0.6510716999984056,0.6898096985795829,0.6487382965798533,0.4256356437133886,0.4881224760644134,0.6699346405228758,0.5589653660675142,0.5973361280023397,0.6380142373423627,0.6516172871428829,0.664837836826814,0.6811303039786781,0.6514986445058147,42212.49192568154,2932.801530922244,29170.249054450156,63387.88923599479,66239.99938881477,50613.05809668164,34930.00279949988,16085.165583044483,42154.976827222265,0.648977083949662
202005,0.20065075921908893,0.026360002981771057,0.20659967347716723,0.3914523911714594,0.44430099495852116,0.40845457809877683,0.3213078409700542,0.17311543350688702,0.2713304410701374,0.0277304708331183,0.2332280869824726,0.5114544721474371,0.6524553869134946,0.6914326025115685,0.6513382844363435,0.43558343636268654,0.4906410009014034,0.6747747747747748,0.553186860996302,0.598281157062915,0.6377319121790441,0.6509629932038136,0.6641892945100851,0.68045986260448,0.6516370768998642,34656.95770065076,3036.70716714547,29432.711892503266,63349.05331720577,66725.26383472486,50563.16811617086,35248.210376632866,16777.120692357254,42488.68957667524,0.6485883595000511
202006,0.2458813838550247,0.026912401978038465,0.20663134892392818,0.39142163614722103,0.4443637703172006,0.40874017653577205,0.3212831597373333,0.1743027021380319,0.33278418451400327,0.02825686802882812,0.23308457212738445,0.5106501863392778,0.6521844744421695,0.692027868706296,0.6524501697275655,0.43818772198621075,0.49140763683350464,0.6725293132328308,0.5510291595197255,0.5983021041780365,0.6376517143388309,0.6504553427685802,0.6640075286844123,0.6798912334567493,0.6521163690847797,46815.22672981878,3134.8915137072063,29537.91716452321,63309.65338555338,66941.33806433702,50932.916684286276,35116.571422584566,17022.15528588342,42657.10159058097,0.6483415868948372
202007,0.21709531013615735,0.027607860434343552,0.20771348204750228,0.39170549956929207,0.4448628380976798,0.40863782296284973,0.32113305880839016,0.17462179980269704,0.2902798789712557,0.028873051431755132,0.2337610244531019,0.5100801220512076,0.6524323804640431,0.6923431687305712,0.6534004632608416,0.44005945163687565,0.49200548255903864,0.6663763066202091,0.549505991170906,0.5992710068312936,0.6377974140215145,0.6502659414808678,0.6641163779665032,0.6798869977259294,0.6518006022747069,40533.02798789713,3189.1683226353116,29801.28473047437,63681.45938372443,67175.32368446352,51214.72989349233,35103.203921631706,17271.176347114117,42883.1780818357,0.6483859053802211
202008,0.20725581395348838,0.028000603661438805,0.20912676056338028,0.3919951495176724,0.4449168281114303,0.4085446038105141,0.3209348614722784,0.17534907535167876,0.27869767441860466,0.029364646335658977,0.2350397496087637,0.5097955386963292,0.6523535306299686,0.692765833817548,0.65473369931619,0.44210425832877737,0.4926037026830232,0.6642728904847397,0.5483001658374793,0.5992097701149425,0.6373118642051201,0.6496855836971994,0.6636038126606283,0.6794174135723432,0.6508957735326141,38515.25525581395,3226.3522132317944,30076.293578716744,63960.950523525615,67462.82710401497,50897.2898559589,35415.91215769367,17189.415588416512,42997.5652834066,0.6478376454235718
202009,0.23145277949989668,0.028265213860781728,0.2101238228331004,0.39240391845763056,0.4456719945669321,0.409063938045773,0.32131532551970843,0.1760007261504947,0.31287456085968174,0.029607062848060077,0.2356258765471604,0.5089602030031861,0.6520349940910038,0.6930734420401501,0.6558357410944834,0.4442484990728614,0.49280045622959456,0.6669642857142857,0.5488997555012225,0.5989815707130195,0.6367743125065852,0.6490065033236544,0.6627653613895287,0.6796387209846546,0.6506790441808492,45560.68175242819,3291.866799891731,30497.349056391515,64404.20218662546,67413.76230060481,51125.131214713365,35141.447568401214,17243.96491137074,43134.461001464384,0.647346735380193
202010,0.2387994780339278,0.028435938306549967,0.21159970204618284,0.39310350168836933,0.4457637103684661,0.40922794632959136,0.3212323340744716,0.1767976375020568,0.3253588516746411,0.029791651303810177,0.2369782683684029,0.5093841324259853,0.6521663453299057,0.6937269842887906,0.6570350635078842,0.4468178157286245,0.49316584405710684,0.674863387978142,0.547576301615799,0.5976515894297898,0.6361684102685344,0.6481744019799839,0.6617926378916297,0.6786964477505072,0.6501102130786187,49549.52479338843,3294.4554458253683,30678.831856062312,64321.93900443003,67581.8831458869,50928.29807719262,34878.297848143324,17253.606671805042,43071.52450753166,0.6464244250603683
202011,0.1916971916971917,0.029285969884753234,0.21305853099656288,0.39379139712893996,0.44568980520784524,0.40910852910873313,0.3214121845526383,0.17756827301414158,0.261119832548404,0.03071164452421659,0.23870430314643507,0.5097600577304708,0.6521855545886606,0.6941415295473788,0.6578829977058374,0.4489981430259587,0.4938916827411858,0.6578707916287534,0.5444142746314973,0.5975977738901739,0.6354723649334075,0.6474281182789239,0.6608298320637335,0.6782258704100246,0.6496270293988592,33759.78178963893,3470.283510454001,31202.613004497765,64763.09728357517,67649.17659281076,51323.5015556621,35293.04056525618,17354.64285064994,43369.31939214195,0.6456835818885899
202012,0.22269763651181745,0.029778747485766883,0.21364278899705796,0.39396652874698945,0.4454557877447342,0.4089549801488074,0.32137921832858407,0.17840207143690806,0.30358598207008963,0.03122762758667712,0.2394168860295403,0.5095849029416003,0.6520306207480487,0.6946692658630931,0.659077407898039,0.45130264505893997,0.4946359160631442,0.6697163769441903,0.5481778286586529,0.5960627988263213,0.6349504924628366,0.6467647925701808,0.6603483990117048,0.6778265425142834,0.6493179229967774,51959.4445802771,3587.9946078932717,31537.173071063582,65655.59773255934,68200.15468461541,51640.114315312465,35331.30157535095,17618.30935388632,43801.306638067574,0.6450660903400393
202101,0.21140813253012047,0.030016805765232003,0.21441608576943463,0.39401090050076426,0.4447113255702236,0.4084782997419981,0.3211974007549464,0.17852726638201802,0.28539156626506024,0.031554960549178224,0.2407539829381232,0.5096781830440086,0.6520099727065592,0.6951720438347766,0.6604261140526436,0.45358661605607953,0.495458229430533,0.6669634906500446,0.5443158094515088,0.5958464032090675,0.6338634359794926,0.6454344113404986,0.6593582519839657,0.6772323497224659,0.6485423303407665,48096.423004518074,3663.498966018173,32053.842070127714,66307.67365660849,68724.72533727661,51934.90398753417,35549.587480682996,17685.97479523824,44164.55688423537,0.6441001873223275
202102,0.22584174061018597,0.030546474153878372,0.2153108486362324,0.3937949644918916,0.44405674300322856,0.40757128935973214,0.32007800844564693,0.1778663776418673,0.3092257201896195,0.03214622284790171,0.24192596869547753,0.5096173158032969,0.6522864677561137,0.6958414433585607,0.6613934053151945,0.4554893207057022,0.49687056762487886,0.6695371367061357,0.5425633212721387,0.5936596399589591,0.6327067054631053,0.6446611698327945,0.6590294381585305,0.6773416284007308,0.6507072905331882,43330.53032697216,3730.733115379693,32138.779972134707,65766.4416111772,68702.56408319512,51621.2519636705,35013.61962032518,17467.986447661566,43981.35488052774,0.6434781876911899
202103,0.224834680382072,0.031193825307459108,0.21530716419632623,0.39355431311959205,0.444012983276099,0.40766777905167473,0.3197495322628399,0.1780247368443601,0.31344599559147684,0.0327659751185045,0.2420114231819858,0.5094722162902051,0.6524418939232998,0.6963726353288019,0.6628544250770113,0.4574945269624749,0.49824620597063185,0.6790849673202615,0.5393685812095854,0.5932311993941866,0.6315245815899582,0.6436176655845729,0.6580663791534053,0.6767701643090744,0.6503826346440776,46510.95180014695,3822.0715179848007,32477.5671858186,66182.42416180599,68993.5170533234,52133.41944251085,35419.55094397863,17422.171092936675,44358.965470642404,0.6426075151950321
202104,0.2268214235771221,0.031900306257437464,0.21621675971474752,0.39405815748842,0.4443699461188616,0.40733976912102576,0.31968440523977903,0.17799185168700893,0.3158998741434764,0.0334889789606577,0.24330669669677218,0.5103371075656202,0.6533565983525996,0.6973088025490433,0.6642338521939373,0.45941677936217196,0.5000270631945395,0.6652281134401973,0.539102442719182,0.5928780691964286,0.6317727958414691,0.6432220182152012,0.6573437126652163,0.6761070655382798,0.6506455723594047,43298.673332401064,3882.311983907893,32931.65115390513,66751.22056870819,69155.26022624155,52260.335942482605,35398.36784154828,17444.70561651574,44624.48678193974,0.6422387084654616
202105,0.21671868638892658,0.03298501128612637,0.2176454447736547,0.3953515869996607,0.44487835641691126,0.4074995516154654,0.31993813246819386,0.17839425922441368,0.3028904871760076,0.03456568402536457,0.24461858742797302,0.5111480685592079,0.6537005144956245,0.6978964359834995,0.6653997654818155,0.4618236712909903,0.5016362570053698,0.6756418284283031,0.5345888495245199,0.5927549474317306,0.630892162854505,0.6431674027224978,0.6565520016599284,0.6754411822505207,0.6508210475848016,44022.715836612835,4133.676460277141,33300.70372337614,67726.45333336761,69719.48396008009,52337.08152911937,35459.24647986948,17598.528797960964,45059.70821397932,0.6417062101999933
202106,0.22731453096259963,0.033911271359147205,0.219052391180092,0.3960192545531989,0.44502766005629063,0.40726470090597267,0.3198083137186073,0.1784213263314038,0.3202023298589822,0.035654491299576735,0.24597693045648086,0.5112771536925943,0.6537882954288118,0.6984756894774892,0.666667711392421,0.4640923777290901,0.5033099644682116,0.672285906945381,0.5395710059171598,0.5926134534921146,0.6304563331367963,0.6421687111918825,0.6560224089635854,0.6744578053489352,0.6503655215251565,49464.12783568363,4240.777915033705,34135.30550652529,68867.1844321395,70726.97796361597,53087.38886325299,35707.84976007873,17584.892549935637,45801.34172169309,0.6410651018136673
202107,0.21901857499306904,0.03482026906862337,0.2202915448951882,0.3967904560323263,0.44419519481464903,0.4066579550676604,0.31902013233844856,0.17807445050159124,0.3069032436928195,0.036541131162957326,0.2476920203718005,0.5122134564813033,0.6539495431272261,0.6990698784911648,0.6676490371830369,0.4661335622113354,0.5049467181412631,0.6721518987341772,0.537571192357156,0.5920812950382073,0.628789789149031,0.6409364605336635,0.65486960309594,0.6736098852603707,0.6504891434025293,46963.026476296094,4382.546089037021,34644.88358646658,69642.15209030852,71027.40023349177,53100.83214939451,35550.754767156286,17758.167286308533,46123.14998348739,0.639934748421085
202108,0.22716479341459553,0.03556354132636393,0.2215767592934033,0.3974580767190275,0.4444354555996009,0.4067260758816922,0.31874380950297926,0.1788163920674798,0.32167167959474435,0.037340738320810196,0.24894045857054095,0.5125058627238407,0.6541514979909931,0.6997864044230477,0.668873634184979,0.4690879974241763,0.5067145240578905,0.662020905923345,0.5395921366893257,0.5918292905343789,0.62785419044487,0.6401492627874522,0.6535092708451826,0.673149500553851,0.6495451099317665,47492.88174766503,4551.735739954263,34897.580479685595,69684.05886046588,71295.70261036055,53564.42413758537,35671.20510737485,17865.586211717455,46392.58353014737,0.6390549463424432
202109,0.22592047128129603,0.036522644039304365,0.2230572506520143,0.39854517512966636,0.44512494669049174,0.40671684019918514,0.31866816661979314,0.1791907270098665,0.31649484536082473,0.03837045634960342,0.250548198414909,0.5132509444835756,0.6548539994277663,0.7002963084900613,0.6702009312208993,0.4715038172456649,0.50849335793456,0.6597131681877445,0.5415525114155251,0.5918131044816782,0.6276076142980167,0.6393586766034601,0.6525407114624506,0.6724261353050197,0.64983840147208,49808.237260677466,4594.899797874682,35501.98239688046,70223.05096753538,71959.80272242887,53707.39231809951,35752.11462141808,17970.200927468104,46812.35146743718,0.6384947563232573
