,Unknown_count,18–24_count,25–34_count,35-44_count,45-54_count,55–64_count,65–74_count,75+_count,Unknown_SL_count,18–24_SL_count,25–34_SL_count,35-44_SL_count,45-54_SL_count,55–64_SL_count,65–74_SL_count,75+_SL_count,Unknown_SL_mean,18–24_SL_mean,25–34_SL_mean,35-44_SL_mean,45-54_SL_mean,55–64_SL_mean,65–74_SL_mean,75+_SL_mean,Unknown_SL_25%,18–24_SL_25%,25–34_SL_25%,35-44_SL_25%,45-54_SL_25%,55–64_SL_25%,65–74_SL_25%,75+_SL_25%,Unknown_SL_50%,18–24_SL_50%,25–34_SL_50%,35-44_SL_50%,45-54_SL_50%,55–64_SL_50%,65–74_SL_50%,75+_SL_50%,Unknown_SL_75%,18–24_SL_75%,25–34_SL_75%,35-44_SL_75%,45-54_SL_75%,55–64_SL_75%,65–74_SL_75%,75+_SL_75%,Unknown_SL_90%,18–24_SL_90%,25–34_SL_90%,35-44_SL_90%,45-54_SL_90%,55–64_SL_90%,65–74_SL_90%,75+_SL_90%,Unknown_SL_perc,18–24_SL_perc,25–34_SL_perc,35-44_SL_perc,45-54_SL_perc,55–64_SL_perc,65–74_SL_perc,75+_SL_perc
201510,11449.0,176753.0,373838.0,362246.0,395615.0,386838.0,278321.0,260389.0,2346.0,90874.0,154515.0,92121.0,60328.0,39181.0,10593.0,3955.0,28735.64535379369,16313.588870303938,30830.23010063748,33003.125704236816,31710.299927065375,29682.603277098595,25689.49919758331,22156.698609355248,8106.0,5000.0,6620.0,6848.0,6541.0,5598.0,4510.0,5111.0,17776.5,10500.0,16637.0,18345.0,16999.5,15100.0,12424.0,12496.0,33330.75,21625.0,37457.0,43109.0,41000.0,37381.0,31092.0,26982.0,63683.0,34455.399999999994,70661.6,77893.0,77126.90000000004,73706.0,63067.80000000007,54499.6,0.20490872565289545,0.5141298874700854,0.4133207432096256,0.2543050854943878,0.1524916901533056,0.10128529255140395,0.0380603691421057,0.015188813659563191
201511,11840.0,177712.0,373983.0,361950.0,395126.0,386875.0,278581.0,259377.0,2770.0,91855.0,154611.0,92626.0,60513.0,39240.0,10668.0,3949.0,29739.331407942238,16020.386587556475,30944.67783663517,33213.18679420465,31904.188091814984,29881.244189602447,25850.75965504312,22132.477589263104,8635.5,4750.0,6684.0,6977.0,6605.0,5678.0,4587.75,5099.0,18778.0,10250.0,16730.0,18481.5,17120.0,15170.0,12549.0,12477.0,34010.5,21315.0,37596.5,43403.25,41280.0,37538.25,31310.25,27006.0,63898.89999999998,34000.0,70751.0,78194.5,77592.20000000004,74350.69999999998,63614.10000000003,54014.80000000009,0.23395270270270271,0.5168756189790222,0.4134171874122621,0.2559082746235668,0.15314861588455328,0.1014281098546042,0.038294068870454195,0.015224942843814216
201512,11233.0,176633.0,374126.0,361777.0,394977.0,387281.0,279316.0,259648.0,2252.0,88578.0,154572.0,92991.0,60701.0,39401.0,10748.0,3973.0,29305.298401420958,15779.229278150331,31028.592274150556,33371.92137948834,32152.350719098533,30096.24877541179,25946.701153703016,22090.80417820287,7250.0,4460.0,6711.0,7016.0,6683.0,5741.0,4652.0,5028.0,16668.0,9809.0,16812.0,18558.0,17206.0,15268.0,12614.5,12377.0,33652.75,20811.75,37688.0,43585.5,41510.0,37846.0,31430.0,27096.0,64619.8,34000.0,70802.9,78759.0,78085.0,75039.0,63874.20000000001,53774.40000000006,0.20048072643105136,0.5014804708067009,0.41315492641516494,0.25703955751747626,0.15368236631500062,0.10173749809569796,0.038479714731701725,0.015301485087503081
201601,11343.0,177261.0,374373.0,361528.0,394524.0,387590.0,280500.0,260069.0,2360.0,91197.0,155031.0,93262.0,60841.0,39535.0,10877.0,3993.0,29389.619915254236,15905.428029430792,30979.779115144713,33367.78550749501,32322.428658306075,30176.879043885165,26115.697894640067,22112.699974956173,7615.5,4500.0,6671.0,7000.0,6674.0,5713.0,4678.0,5000.0,17650.5,10000.0,16735.0,18566.5,17272.0,15276.0,12656.0,12442.0,32119.0,21217.0,37581.0,43604.75,41772.0,37884.0,31581.0,27227.0,63307.59999999998,34000.0,70693.0,78836.20000000007,78314.0,75531.4,64795.79999999998,54289.40000000002,0.208057833024773,0.5144786501260853,0.41410838922678717,0.2579661879577792,0.1542136853524754,0.10200211563765835,0.038777183600713014,0.015353617693765885
201602,11630.0,175300.0,374855.0,361361.0,394344.0,388079.0,281541.0,260785.0,2746.0,86578.0,153840.0,92715.0,60690.0,39332.0,10861.0,3982.0,31624.19992716679,16737.04871907413,31443.079205668226,33869.60144528933,33087.82441917944,30688.1443354012,26731.93389190682,22397.474886991462,8774.5,5500.0,6825.0,7279.0,7053.0,5940.0,4913.0,5058.0,20371.5,10990.5,17040.5,19029.0,18000.0,15666.5,13013.0,12596.5,36073.0,21691.0,38137.5,44174.0,42785.25,38590.75,32208.0,27690.25,68656.0,35000.0,71514.1,79563.0,79566.29999999999,76436.70000000001,66340.0,54761.00000000001,0.23611349957007738,0.4938847689674843,0.4103986874924971,0.2565716831644809,0.15390116243685717,0.10135049822329989,0.03857697457919095,0.015269283125946661
201603,10672.0,176402.0,376342.0,361839.0,394542.0,388659.0,282714.0,261863.0,1987.0,89767.0,155932.0,93674.0,61243.0,39832.0,11085.0,4026.0,29918.505787619528,17196.921017745943,31255.82361542211,33737.62827465466,33127.50756821188,30606.786176943162,26403.281732070365,22434.61525086935,7217.5,5500.0,6646.0,7138.25,6975.0,5793.75,4697.0,5001.75,17710.0,11295.0,16866.0,18915.5,18058.0,15571.0,12822.0,12681.5,34024.0,22539.0,37940.0,44121.0,43014.0,38497.5,31871.0,27833.25,65643.00000000004,35662.000000000044,71282.59999999998,79480.4,79895.8,76604.5,65594.0,54941.0,0.18618815592203897,0.5088774503690434,0.41433589660468406,0.25888309441491936,0.15522555266612933,0.1024857265623593,0.03920923618922303,0.01537445152617972
201604,10909.0,174847.0,377338.0,362073.0,394278.0,389092.0,283154.0,261834.0,2179.0,85216.0,155589.0,93774.0,61218.0,39895.0,11107.0,4019.0,30495.125745754933,16953.668430811114,31245.32042110946,33736.956619105506,33244.00361004933,30695.284421606717,26350.61087602413,22503.474744961433,7619.0,5500.0,6596.0,7100.25,6999.25,5775.5,4669.5,5021.0,18699.0,11059.0,16862.0,18909.5,18115.0,15569.0,12766.0,12708.0,35288.5,21892.5,37910.0,44105.0,43190.5,38610.5,31705.5,27599.5,67471.0,35246.5,71180.20000000001,79573.4,80318.0,76858.79999999996,65711.8,55009.400000000016,0.1997433311944266,0.48737467614543,0.4123332396949154,0.25899197123232054,0.15526608129289485,0.10253359102731488,0.03922600422384992,0.015349419861438927
201605,11192.0,173829.0,378567.0,362922.0,394553.0,389393.0,283993.0,262486.0,2553.0,83686.0,155560.0,93902.0,61108.0,39907.0,11126.0,4019.0,31227.142185663924,16758.640788184402,31180.639238878888,33813.424623543695,33388.274366695034,30694.165484752048,26477.33174546108,22520.50534958945,8538.0,5500.0,6540.0,7086.0,7020.0,5722.5,4728.0,4948.5,19830.0,11000.0,16809.0,18937.0,18216.0,15532.0,12772.5,12613.0,35335.0,21500.0,37881.0,44180.5,43287.5,38543.5,31854.0,27506.0,68170.20000000001,34873.5,71121.1,79920.60000000003,80515.30000000003,76903.40000000002,66118.0,55386.600000000006,0.2281093638313081,0.48142714967007805,0.4109180145126226,0.25873879235758646,0.15487906567685455,0.10248514996417502,0.039177021968851346,0.01531129279275847
201606,10483.0,173808.0,379169.0,362988.0,394003.0,389519.0,284808.0,262443.0,1947.0,82822.0,155529.0,94109.0,61100.0,39986.0,11211.0,4044.0,30998.35644581407,16764.721583637198,31250.176520134508,33913.94393734924,33485.981636661214,30736.44940729255,26620.65025421461,22467.220326409497,6906.0,5500.0,6572.0,7083.0,7024.0,5717.0,4707.0,4927.0,17253.0,11000.0,16849.0,18989.0,18259.5,15546.0,12770.0,12541.5,34902.0,21540.0,37926.0,44330.0,43409.0,38638.75,31888.5,27609.25,67399.80000000005,34833.80000000002,71197.00000000006,79997.79999999994,80738.0,77113.0,66318.0,55429.50000000001,0.18572927597061908,0.4765143146460462,0.4101838494180695,0.2592620141712674,0.15507496135816226,0.10265481273057284,0.039363360579759,0.015409060253083527
201607,10873.0,173080.0,379348.0,363106.0,393736.0,389617.0,285170.0,261160.0,2260.0,81246.0,154617.0,94476.0,61073.0,39817.0,11246.0,4017.0,31688.680088495574,16733.095844718508,31936.76570493542,34986.36592362081,34479.8993008367,31368.264962202076,27362.477947714742,22647.75578790142,7869.5,5500.0,6881.0,7462.0,7329.0,5909.0,4877.5,5003.0,18375.0,11000.0,17267.0,19648.0,18815.0,15885.0,13116.0,12635.0,35079.5,21500.0,38595.0,45715.25,44666.0,39266.0,32595.75,27849.0,71560.20000000006,34761.0,72573.59999999998,82341.0,83155.20000000003,78270.4,67724.5,55606.4,0.20785431803550078,0.4694129882135429,0.4075861741725276,0.2601884849052343,0.15511154682325212,0.1021952327542176,0.0394361258196865,0.015381375402052382
201608,10273.0,173193.0,380082.0,363540.0,393911.0,390270.0,286316.0,262599.0,1787.0,80122.0,154555.0,94712.0,61169.0,39864.0,11314.0,4043.0,33539.33407946279,16629.913332168442,31952.740176636147,35037.28557099417,34528.64773005935,31432.778371462973,27581.47746155206,22637.597823398468,7500.0,5500.0,6888.0,7473.0,7320.0,5909.0,4890.0,4991.0,18300.0,11000.0,17311.0,19647.0,18824.0,15934.0,13162.5,12519.0,36007.5,21391.75,38606.0,45799.25,44742.0,39321.25,32788.0,27769.0,76174.20000000001,34500.0,72368.20000000001,82616.30000000006,83360.00000000003,78470.70000000001,67946.1,55393.80000000007,0.17395113404068918,0.46261684941077297,0.4066359364558174,0.2605270396655114,0.1552863464081988,0.10214466907525559,0.03951577976780899,0.015396098233428154
201609,10452.0,175306.0,380614.0,364035.0,393744.0,390832.0,287178.0,263212.0,2092.0,81929.0,154233.0,94969.0,61622.0,40076.0,11430.0,4075.0,34193.42017208413,16834.09701082645,32323.47944343947,35278.77274689636,34931.3947129272,31713.821663838706,27860.088538932632,22775.418895705523,8254.5,5500.0,6871.0,7415.0,7265.0,5885.75,4876.25,5057.0,19163.5,11000.0,17387.0,19696.0,18854.0,15920.5,13121.0,12648.0,37496.0,21793.0,38935.0,46120.0,45183.25,39698.25,33046.0,27924.0,75364.70000000001,35199.0,73190.40000000014,83256.79999999999,84532.20000000001,79414.0,68697.6,55687.4,0.20015308075009566,0.46734852201293736,0.4052215630533822,0.26087876165753293,0.15650270226339957,0.10254022188561837,0.03980109896997681,0.015481816938437457
201610,11336.0,177336.0,381707.0,364663.0,393848.0,391448.0,288229.0,263838.0,3051.0,84808.0,155920.0,96291.0,62854.0,40679.0,11649.0,4142.0,31967.971156997704,16575.05368597302,32449.828822473064,35326.668390607636,35051.01336430458,31759.451707269105,27888.083183105846,22835.71632061806,8756.0,4998.75,6737.0,7192.0,7014.25,5692.5,4667.0,4984.25,19946.0,10391.0,17312.0,19526.0,18673.5,15701.0,12976.0,12540.0,37178.0,21753.25,39026.25,46193.5,45416.5,39688.5,32869.0,27800.25,70534.0,35135.0,73475.20000000001,83775.0,85234.30000000005,79946.6,68742.6,56512.900000000016,0.2691425546930134,0.4782334100239094,0.40848085049527516,0.2640547574061531,0.15958948629928296,0.10391929451676851,0.04041578050786007,0.01569902743350086
201611,10429.0,178335.0,382487.0,365012.0,393831.0,392061.0,289474.0,265310.0,2185.0,86159.0,156304.0,96605.0,63184.0,40851.0,11738.0,4151.0,32087.74462242563,16439.848651911,32463.284906336372,35411.54667977848,35150.964231451,31783.260923845195,27912.73803032885,22887.1693567815,7888.0,4762.0,6750.0,7162.0,7008.0,5654.0,4655.5,5004.5,18763.0,10250.0,17365.0,19569.0,18649.5,15682.0,12976.5,12475.0,35755.0,21654.0,39097.0,46321.0,45537.75,39647.5,32975.75,27826.0,69170.8,34943.59999999999,73413.10000000003,83829.20000000001,85493.1,80070.0,69161.70000000001,56877.0,0.20951193786556715,0.4831300642050074,0.4086517973159872,0.2646625316427953,0.16043429796029263,0.10419552059500944,0.040549410309734205,0.015645848252987073
201612,10663.0,178447.0,383009.0,365401.0,393756.0,392544.0,290111.0,265798.0,2577.0,86311.0,156084.0,96875.0,63175.0,40939.0,11769.0,4165.0,32363.417151726815,16130.815237918689,32418.499423387406,35484.764098064516,35281.13247328848,31797.853147365593,28026.932449655877,22918.435774309724,8158.0,4505.0,6735.0,7146.0,7004.0,5601.0,4615.0,5023.0,19250.0,9937.0,17281.0,19539.0,18665.0,15610.0,13000.0,12413.0,36962.0,21250.0,38979.0,46451.5,45776.5,39568.5,33098.0,27842.0,72595.40000000002,34533.0,73240.10000000003,84006.0,85769.2,80099.2000000001,69174.0,56713.59999999999,0.24167682640907812,0.48367862726747995,0.4075204499110987,0.26511969042230316,0.16044199961397412,0.10429149343767832,0.04056723116324441,0.015669794355111778
201701,10271.0,178121.0,383456.0,365632.0,393227.0,393131.0,291636.0,267529.0,2088.0,85707.0,156032.0,97214.0,63181.0,41072.0,11889.0,4193.0,32219.4530651341,16123.56570641838,32419.455778301886,35645.3504947847,35462.483119925295,32081.837699649397,28050.652451846243,22867.360839494395,8005.25,4430.0,6736.75,7182.0,7032.0,5606.0,4595.0,4923.0,19190.0,9859.0,17282.0,19608.0,18846.0,15748.0,13065.0,12389.0,36367.75,21225.0,38952.5,46633.5,46073.0,40025.75,33296.0,27739.0,69508.29999999997,34575.0,73292.0,84346.09999999999,86063.0,80776.50000000003,69619.80000000002,56604.20000000001,0.20329081881024244,0.48117291054957023,0.4069097888675624,0.26587935410467356,0.1606730972186549,0.10447408115869773,0.040766572028144675,0.015673067218880943
201702,9863.0,177414.0,382546.0,364601.0,391753.0,392093.0,291246.0,265575.0,1766.0,85187.0,154571.0,96549.0,62565.0,40690.0,11827.0,4193.0,33011.35956964892,17373.948618920727,33122.975461114955,36348.76880133404,36553.29145688484,32848.33420987958,28599.942673543588,23285.635106129263,7514.25,5500.0,7041.0,7619.0,7603.0,5985.0,4840.5,5024.0,18994.0,11129.0,17793.0,20255.0,19761.0,16355.0,13491.0,12734.0,35735.75,22551.5,39733.5,47497.0,47427.0,41134.5,33932.5,28310.0,71970.0,36478.40000000001,74540.0,85520.39999999997,88221.99999999997,82064.59999999999,70588.4,57438.8,0.17905302646253676,0.4801594011746536,0.40405859687462425,0.26480728248139745,0.15970522242331264,0.10377639998673784,0.04060828303221332,0.015788383695754495
201703,10073.0,176181.0,382715.0,364697.0,391045.0,391710.0,291566.0,264949.0,2186.0,84049.0,154614.0,96780.0,62608.0,40674.0,11889.0,4153.0,32161.64821591949,17477.93006460517,33177.50698513718,36543.50035131226,36722.17561653463,33141.885258396025,28678.21339052906,23481.356128100168,8546.0,5513.0,7047.0,7660.0,7717.75,6081.5,4848.0,5015.0,19387.5,11307.0,17831.0,20393.5,19914.5,16537.5,13577.0,12775.0,35655.5,22593.0,39824.25,47761.25,47651.75,41535.5,34129.0,28432.0,65955.0,36511.999999999985,74606.90000000008,86000.0,88491.90000000001,82631.1,70930.4,58121.200000000004,0.21701578477117045,0.4770605229848849,0.4039925270762839,0.2653709791964288,0.16010433581812836,0.10383702228689592,0.04077635938346721,0.01567471475642482
201704,10095.0,175368.0,383746.0,365327.0,391124.0,392183.0,292324.0,265670.0,2294.0,83112.0,154653.0,96888.0,62531.0,40584.0,11901.0,4169.0,32992.00348735833,17390.06754740591,33118.431042398144,36601.246119230454,36848.79050391006,33292.32828208161,28742.216788505168,23635.492684096906,8855.0,5519.0,6987.0,7606.0,7720.0,6100.0,4874.0,5040.0,20257.0,11267.5,17784.0,20426.0,19981.0,16562.0,13581.0,12796.0,37175.0,22481.25,39804.0,47888.5,47878.5,41775.75,34154.0,28609.0,72643.60000000005,36256.90000000001,74524.8000000001,86231.6,88753.0,82725.30000000005,70969.0,58755.4,0.22724120851906884,0.4739291090734912,0.403008761003372,0.2652089771629253,0.15987512911506324,0.10348230290451141,0.04071167608543944,0.015692400346294273
201705,9800.0,174301.0,384281.0,365968.0,390866.0,392613.0,293341.0,266686.0,1997.0,81902.0,154575.0,97197.0,62502.0,40562.0,11978.0,4169.0,33331.97095643465,17306.383116407414,33216.41856703866,36757.005277940676,37011.52027135131,33572.452418519795,28838.498330272167,23950.80331014632,8774.0,5523.0,6986.0,7593.0,7744.0,6169.25,4845.5,5126.0,19670.0,11231.5,17804.0,20454.0,20046.5,16713.0,13586.0,12932.0,36802.0,22310.0,39816.0,48074.0,48156.5,42176.25,34049.0,28788.0,73028.4,35990.90000000001,74787.40000000005,86656.00000000004,89186.0,83441.00000000001,71151.80000000008,59356.400000000016,0.20377551020408163,0.46988829668217624,0.4022447115522235,0.26558879464871243,0.159906464107904,0.10331293156365173,0.04083302368233557,0.01563261663529394
201706,9792.0,173634.0,385263.0,366790.0,390895.0,392966.0,294153.0,267389.0,1884.0,80909.0,155995.0,98145.0,63006.0,40962.0,12175.0,4196.0,31744.378450106156,17261.360924001037,32857.33099137793,36541.42566610627,36744.964892232485,33149.0726527025,28550.650513347024,23362.060533841755,6757.5,5526.0,6732.0,7343.0,7494.5,5882.25,4627.5,4922.75,17441.5,11188.0,17491.0,20179.0,19791.0,16295.5,13214.0,12671.5,34697.5,22250.0,39450.0,47815.0,47923.75,41524.75,33688.0,28410.5,72383.60000000003,35834.2,74290.6,86345.20000000001,88897.5,82645.70000000001,70705.40000000002,57907.5,0.19240196078431374,0.4659744059343216,0.4049052205895713,0.2675781782491344,0.16118394965399915,0.10423802568161113,0.04139002491900474,0.015692492959695426
201707,9714.0,172513.0,385664.0,367443.0,390834.0,393212.0,294911.0,268204.0,2233.0,79356.0,155860.0,98385.0,63002.0,40942.0,12225.0,4209.0,33934.103896103894,17096.808773123645,32782.29865263698,36625.4723280988,36866.160788546396,33285.993478579454,28710.242699386505,23624.565217391304,9344.0,5513.0,6681.0,7320.0,7472.0,5840.5,4669.0,4912.0,20594.0,11175.0,17410.5,20165.0,19809.5,16332.0,13281.0,12684.0,37437.0,21941.0,39383.0,47922.0,48089.75,41714.5,33808.0,28656.0,75725.2,35487.5,74285.40000000002,86516.6,89232.80000000005,83243.0,70937.0,57996.4,0.22987440807082563,0.460000115933292,0.40413416860272156,0.2677558151876618,0.16119887215544196,0.10412194948272178,0.0414531841809902,0.015693278250883656
201708,8746.0,172166.0,386370.0,368049.0,390426.0,393492.0,295714.0,267733.0,1798.0,78260.0,155586.0,98403.0,62944.0,40936.0,12328.0,4237.0,32486.06785317019,17066.106925632506,32874.57766765647,36857.64128126175,37034.63909189121,33503.49897400821,28808.63343608047,23510.56313429313,8772.0,5516.0,6784.0,7422.0,7513.75,5921.5,4642.75,4870.0,18726.0,11183.0,17511.5,20330.0,19912.0,16508.0,13216.5,12568.0,35420.25,21924.0,39453.75,48243.0,48378.5,42194.0,33839.25,28534.0,72263.1,35308.30000000002,74360.5,86920.80000000002,89665.8000000001,83568.0,71384.30000000002,58012.0,0.20557969357420536,0.4545612954938838,0.40268654398633436,0.26736385644302796,0.1612187712908464,0.10403261057403962,0.041688929168047506,0.01582546791019411
201709,8088.0,173828.0,386508.0,367792.0,387912.0,390331.0,291872.0,242452.0,2532.0,79599.0,155125.0,98766.0,63413.0,41140.0,12448.0,4270.0,34304.29857819905,17120.74379075114,33031.85775342466,37025.931757892395,37107.259867850444,33607.60427807487,28913.001606683803,23548.001170960186,9492.5,5500.0,6815.0,7425.25,7477.0,5918.75,4623.0,4890.25,20911.5,11000.0,17608.0,20340.0,19888.0,16522.0,13160.0,12483.0,38255.5,22318.0,39679.0,48500.0,48547.0,42481.5,33888.25,28470.75,76423.6,35680.79999999999,74611.40000000002,87445.5,90110.40000000004,83513.59999999993,72220.00000000007,57820.399999999994,0.31305637982195844,0.4579181719861012,0.40135003673921366,0.26853765171618743,0.16347264327991914,0.10539772654490676,0.042648832364872276,0.01761173345651923
201710,6848.0,176974.0,386993.0,367571.0,386191.0,388644.0,289596.0,228926.0,1707.0,83295.0,155586.0,99379.0,64045.0,41393.0,12577.0,4301.0,34555.04686584652,16939.51610540849,33273.12555114213,37048.67531369806,36997.13067374502,33933.516874833906,29231.309056213722,24142.012787723786,8475.0,5172.0,6821.25,7270.0,7263.0,5876.0,4620.0,4991.0,20343.0,10659.0,17699.0,20194.0,19666.0,16636.0,13144.0,12763.0,37763.0,22324.5,39970.75,48458.5,48468.0,42933.0,34317.0,29224.0,76304.60000000003,35566.80000000002,75146.5,87628.19999999998,90445.4,84839.80000000002,73315.79999999997,59264.0,0.2492698598130841,0.47066235718241095,0.4020382797621662,0.27036681348637404,0.165837629566717,0.10650621133994093,0.04342946725783505,0.018787730533010666
201711,6289.0,178073.0,387165.0,367486.0,385388.0,388354.0,289503.0,227703.0,1483.0,84764.0,154535.0,98896.0,63850.0,41033.0,12481.0,4290.0,31110.182737693864,16712.289545089898,33429.798324004274,37204.44997775441,37233.112169146436,34150.52625935223,29233.628635525998,23469.031701631702,7616.5,4776.0,7005.0,7378.0,7388.0,6034.0,4822.0,4896.75,17538.0,10356.0,17963.0,20326.0,19819.5,16863.0,13292.0,12505.5,33876.5,22078.5,40187.0,48669.25,48687.25,43057.0,34243.0,28779.25,65925.39999999998,35418.79999999999,75205.40000000002,87947.0,90654.2,84870.40000000011,73023.0,57863.0,0.23580855461917635,0.4760070308244372,0.3991450673485465,0.26911501390529163,0.1656771876654177,0.1056587546413839,0.04311181576702141,0.01884033148443367
201712,7715.0,177201.0,387123.0,367902.0,385190.0,388830.0,289934.0,228451.0,2799.0,83981.0,153844.0,98968.0,63918.0,41063.0,12530.0,4294.0,36067.91282600929,16362.98525857039,33407.49643145004,37350.1589907849,37318.00014080541,34322.43143462484,29422.939664804468,23722.950163018166,10416.0,4667.0,6985.0,7404.0,7373.25,6084.0,4866.5,4897.5,22893.0,10097.0,17900.5,20385.0,19837.5,16940.0,13357.0,12514.5,40606.0,21676.0,40129.25,48810.25,48757.75,43328.5,34487.5,28811.25,82013.20000000001,34740.0,75087.80000000005,88228.90000000001,90908.80000000002,85446.20000000004,73601.40000000002,58436.20000000002,0.362799740764744,0.473930734025203,0.3974034092523565,0.2690064201879848,0.16593888730237025,0.10560656327958233,0.043216732083853564,0.01879615322322949
201801,6658.0,177272.0,388331.0,368824.0,384821.0,389545.0,290899.0,228990.0,1749.0,83835.0,153883.0,99693.0,64130.0,41222.0,12671.0,4306.0,34867.925100057175,16417.37596469255,33456.48396509036,37298.52438987692,37380.8280056136,34413.091019358595,29653.111672322626,23751.47259637715,8707.0,4605.5,7000.5,7277.0,7385.25,6071.0,4863.0,4859.5,20277.0,10094.0,17910.0,20260.0,19902.0,16979.5,13440.0,12499.0,37202.0,21736.0,40135.5,48787.0,48854.25,43545.25,34766.0,29164.5,75890.40000000001,34858.80000000002,75091.80000000002,88357.20000000001,90927.89999999997,85993.10000000003,74197.0,58612.0,0.26269149894863325,0.47291732478902476,0.3962676170586433,0.27029965512005727,0.16664890949298505,0.10582089360664365,0.04355807342067178,0.01880431459889078
201802,6712.0,176332.0,388393.0,369219.0,384710.0,389675.0,291502.0,229634.0,2072.0,83064.0,153610.0,99812.0,64275.0,41270.0,12782.0,4321.0,35338.06081081081,17692.434099007995,33682.34038148558,37596.67104155813,38127.954601322446,34805.93758177853,30056.864888123924,24117.105299699142,8746.75,5500.0,7029.0,7419.0,7634.5,6158.25,4901.5,4892.0,20539.0,11297.0,18021.0,20499.0,20524.0,17243.0,13661.5,12712.0,37794.5,23000.0,40489.5,49163.25,49819.0,44063.0,35159.75,29717.0,76430.10000000003,37098.399999999994,75618.1,88794.60000000003,92442.59999999998,87318.0,75174.89999999998,59454.0,0.30870083432657924,0.4710659437878547,0.39550146372359957,0.2703327835241415,0.16707389982064413,0.10590877012895361,0.0438487557546775,0.018816899936420564
201803,5722.0,176015.0,389071.0,369753.0,384365.0,389888.0,292011.0,229984.0,1463.0,82645.0,153711.0,99840.0,64205.0,41232.0,12793.0,4329.0,34083.89063568011,17844.358835985237,33740.078010031815,37742.78380408654,38384.821182150925,35171.850407450525,30178.69975767998,24469.841995841995,9030.0,5521.0,7047.0,7450.0,7674.0,6235.0,4991.0,4945.0,20699.0,11526.0,18088.0,20605.5,20766.0,17359.0,13849.0,12788.0,37554.5,23093.0,40540.0,49284.75,50266.0,44330.75,35486.0,29830.0,75700.79999999993,37282.20000000001,75805.0,88947.1,92960.59999999998,87544.30000000002,75481.40000000017,60080.600000000006,0.2556798322264942,0.4695338465471693,0.39507185063908645,0.27001809315948755,0.16704174417545822,0.10575344714379514,0.043809993459150515,0.01882304855989982
201804,7208.0,174549.0,388930.0,370492.0,384245.0,390513.0,292799.0,231173.0,2826.0,81081.0,152675.0,99856.0,64162.0,41213.0,12788.0,4306.0,35229.71797593772,17706.374280040945,34329.197805796626,37883.78830515943,38514.956609831366,34898.9072865358,30177.28237410072,24116.928704133767,10024.0,5528.0,7000.0,7438.0,7650.0,6043.0,4776.5,4525.75,22239.5,11456.0,18039.0,20654.5,20835.0,17179.0,13556.5,12334.0,39677.25,22867.0,40351.0,49445.0,50509.0,44364.0,35503.5,29605.25,77157.0,36919.0,75398.6,89330.0,93188.00000000003,87494.00000000006,75786.40000000002,59945.5,0.3920643729189789,0.4645171269958579,0.39255135885634945,0.2695226887490148,0.16698200366953375,0.10553553914978503,0.043675012551272374,0.018626742742448296
201805,5730.0,174055.0,390138.0,371336.0,383933.0,391379.0,294218.0,236145.0,1536.0,80560.0,153026.0,100084.0,64146.0,41346.0,12833.0,4329.0,32860.79296875,17587.341410129095,33545.98459738868,37784.07850405659,38424.674476974404,34741.131137232136,30047.247253175407,23727.7161007161,8487.5,5533.0,6952.25,7306.0,7529.0,5864.25,4558.0,4302.0,19858.0,11435.5,17998.0,20539.0,20750.5,16934.5,13254.0,12064.0,35624.0,22754.0,40282.0,49284.5,50450.0,44071.75,35308.0,28668.0,69823.0,36600.0,75219.0,89172.19999999998,93020.5,87384.0,75707.60000000005,59053.00000000004,0.2680628272251309,0.46284220505012785,0.39223556792724623,0.26952409677488853,0.16707602628583634,0.10564184588340202,0.04361731777117647,0.01833195706028076
201806,6405.0,172909.0,389851.0,371389.0,383014.0,391182.0,294600.0,236535.0,2130.0,79086.0,152396.0,99444.0,63757.0,41271.0,12836.0,4335.0,34395.33615023474,17470.17712363756,33808.542691409224,38368.375729053536,38849.38987091614,35231.041651522864,30669.359146151448,24142.30219146482,10364.25,5538.0,7050.75,7600.75,7753.0,6141.0,4877.0,4647.5,21801.5,11377.5,18152.5,20978.0,21016.0,17327.0,13776.0,12378.0,38752.0,22525.5,40605.25,50029.0,50957.0,44533.0,35967.0,29092.0,76551.40000000001,36267.0,75793.5,90292.79999999999,94003.20000000001,87863.0,76945.0,59782.99999999999,0.3325526932084309,0.4573850985200308,0.39090832138432374,0.2677623731451389,0.16646127817782116,0.10550332070494041,0.04357094365241005,0.01832709746971907
201807,5984.0,172628.0,390542.0,371801.0,382616.0,391544.0,295418.0,237501.0,1643.0,78046.0,152081.0,99401.0,63586.0,41367.0,12917.0,4370.0,33184.27267194157,17474.616098198498,33763.97145600042,38382.789971931874,39004.991900732864,35248.16897527014,30695.872029108927,24138.392219679634,9058.0,5546.0,7064.0,7565.0,7792.25,6045.5,4842.0,4473.25,20246.0,11393.0,18150.0,20979.0,21110.5,17255.0,13651.0,12286.5,35729.0,22500.0,40472.0,50084.0,51031.75,44556.0,35954.0,29180.0,71685.2,36169.5,75550.0,90387.0,94253.0,88256.00000000003,77489.79999999999,59592.99999999999,0.27456550802139035,0.45210510461802256,0.3894101018584429,0.2673500071274687,0.16618750914755265,0.10565096132235458,0.04372448530556703,0.018399922526641993
